RetId,RetName,Score,MultipleScoreMethod,No_Premises,Prem*Score,Scraped?
12725891,Taylor Walker,1,Catering,0,0,
12726108,Chesca,5.445329093,Retailer,0,0,
12726156,Coast to Coast,3,Catering,0,0,
12726417,Freddy's,1,Catering,0,0,
12726553,Watch Station International,3.32,Retailer,0,0,
12727472,Lola's Cupcakes,1,Footfall,0,0,
12728323,Crown & Anchor,1,Catering,0,0,
12728324,The Barley Mow,1,Catering,0,0,
12728694,The York Roast Co.,1,Catering,0,0,
12729161,Eileen Fisher,3.79044859,Retailer,0,0,
12729229,Virgin Holidays,1,Footfall,0,0,
12729272,Revolucion De Cuba,1,Catering,0,0,
12729425,Clarks Outlet,5.135411998,Retailer,0,0,
12729432,Ponden Home Superstore,6.667803526,Retailer,0,0,
12730275,James Pringle Weavers,3.09,Retailer,0,0,
12730287,Kids Stuff Toys,2.759200269,Retailer,0,0,
12730318,Maje,5.445329093,Retailer,0,0,
12730354,Mercy in Action,1,Footfall,0,0,
12730578,Mobile Street,3.527611212,Retailer,0,0,
12730582,Mostyn Mckenzie,5.135411998,Retailer,0,0,
12730588,No.1 Pizza,1,Catering,0,0,
12730693,Pizza on Demand,1,Catering,0,0,
12730696,Proper Job,2.403764427,Retailer,0,0,
12730809,Fine Rogerson Footwear,5.135411998,Retailer,0,0,
12731060,best-one Xpress,1,Footfall,0,0,
12731068,The Sleep Shop,2.403764427,Retailer,0,0,
12731093,Choice Discount Home,3.863570254,Retailer,0,0,
12731431,Grape Tree,3.49306689,Retailer,0,0,
12731610,Suttons & Robertsons,5.589638919,Retailer,0,0,
12731907,Trilogy,3.79044859,Retailer,0,0,
12731945,West End DIY,2.403764427,Retailer,0,0,
12731948,Whitworth Chemists,5.008822209,Retailer,0,0,
12731950,Woody Grill,1,Catering,0,0,
12732113,Armani Exchange,8.342577869,Retailer,0,0,
12732268,Emporio Armani,8.342577869,Retailer,0,0,
12732269,Armani Outlet,8.342577869,Retailer,0,0,
12732271,Giorgio Armani,8.342577869,Retailer,0,0,
12732273,Armani Jeans,8.342577869,Retailer,0,0,
12732305,Christian Science Reading Room,2.97,Retailer,0,0,
12732528,Tamworth Co-operative Society Department Stores,20,Retailer,0,0,
12732589,A1 Motor Stores,1,Retailer,0,0,
12733188,Annoushka,5.589638919,Retailer,0,0,
12733227,Ann's Cottage,8.342577869,Retailer,0,0,
12733501,Demelza,1,Footfall,0,0,
12733841,Harrods,26.7496122,Retailer,0,0,
12733854,Mococo,5.589638919,Retailer,0,0,
12733856,Mr Cod,1,Catering,0,0,
12733931,Filling Station,2,Catering,0,0,
12733936,Harry Gordon's Bar,1,Catering,0,0,
12733938,Poncho 8,0.5,Catering,0,0,
12733947,Nicholson's Freehouse,1,Catering,0,0,
12733985,Premium Country Dining Group,1,Catering,0,0,
12734371,Sandro,8.342577869,Retailer,0,0,
12734853,The City Pub Company,1,Catering,0,0,
12736045,Pinko,5.445329093,Retailer,0,0,
12736337,Susie Watson Designs,5.114749252,Retailer,0,0,
12736348,Tumi,3.50097274,Retailer,0,0,
12736356,Keech Hospice Care Charity Shop,1,Footfall,0,0,
12736362,Lighthouse Charity Shop,1,Footfall,0,0,
12736367,Lola Lo,1,Catering,0,0,
12736370,Maryland Chicken,1,Catering,0,0,
12736466,Portmeirion,4.666234256,Retailer,0,0,
12737040,The Southern Co-operative Food,1,Footfall,0,0,
12737182,Market Town Taverns,1,Catering,0,0,
12737444,Indigo Pub Company,1,Catering,0,0,
12737618,Compton Care,1,Footfall,0,0,
12738444,Benchmarx,3.727742274,Retailer,0,0,
12738466,Oak Tree Pubs,1,Catering,0,0,
12738468,Bennetts,1,Retailer,0,0,
12738469,Castle Pubs,1,Catering,0,0,
12738529,Castle Rock Brewery,1,Catering,0,0,
12739004,Arkell's Pubs,1,Catering,0,0,
12739098,Tempur Mattresses,2.403764427,Retailer,0,0,
12739177,David Christopher,5.589638919,Retailer,0,0,
12739195,Creams,2,Catering,0,0,
12739536,Jamie Oliver's Diner,3,Catering,0,0,
12739615,Jhoots Pharmacy,5.008822209,Retailer,0,0,
12739639,Fendi,8.342577869,Retailer,0,0,
12739640,Emilio Pucci,3.79044859,Retailer,0,0,
12739641,Berluti,5.135411998,Retailer,0,0,
12739643,Celine,4.234166469,Retailer,0,0,
12739645,Chaumet,3.32,Retailer,0,0,
12739932,Old Guys Rule,3.98,Retailer,0,0,
12739936,OSKA,5.445329093,Retailer,0,0,
12739949,Parsons Bakery,1,Footfall,0,0,
12740067,M&S Food To Go,1,Catering,0,0,
12740161,The Midcounties Co-operative Food,1,Footfall,0,0,
12740162,Radstock Co-operative Food,1,Footfall,0,0,
12740173,Chelmsford Star Co-operative Food,1,Footfall,0,0,
12740176,Tamworth Co-operative Food,1,Footfall,0,0,
12740177,Heart of England Co-operative Food,1,Footfall,0,0,
12740406,Christian Louboutin,5.135411998,Retailer,0,0,
12740420,Sainsbury's Cafe,1,Catering,0,0,
12740579,WOK&GO,1,Catering,0,0,
12740791,Frank's,4.716636013,Retailer,0,0,
12740871,Jenkins Bakery,1,Footfall,0,0,
12741076,Kamsons Pharmacy,6.483652432,Retailer,0,0,
12741166,Joe & The Juice,1,Catering,0,0,
12741286,Shaws The Drapers,6.667803526,Retailer,0,0,
12741290,Yamaha,4.543388539,Retailer,0,0,
12741501,Havaianas,5.135411998,Retailer,0,0,
12741521,B&M Home Store,15.55519798,Retailer,0,0,
12741613,G1 Group Night Clubs,1,Catering,0,0,
12741620,One O One,1,Footfall,0,0,
12741623,The Bothy Restaurant,2.5,Catering,0,0,
12741629,G1 Group Pubs,1,Catering,0,0,
12741791,Blink,5.589638919,Retailer,0,0,
12741793,Victoria's Secret,4.386249515,Retailer,0,0,
12741872,Bubbleology,1.5,Catering,0,0,
12742000,Chest Heart & Stroke Scotland,1,Footfall,0,0,
12742115,Banana Tree,2.5,Catering,0,0,
12742117,Blythswood Care,1,Footfall,0,0,
12742355,Ravello,0.5,Catering,0,0,
12742542,Wrap It Up,1,Catering,0,0,
12742669,Severn Hospice Shop,1,Footfall,0,0,
12743002,Missoula,1,Catering,0,0,
12743113,Acne Studios,8.342577869,Retailer,0,0,
12743272,Shell Select,1,Footfall,0,0,
12743804,Greene King Local Pubs,1,Catering,0,0,
12743853,Adnams Pubs,1,Catering,0,0,
12744121,HSL,5.994747701,Retailer,0,0,
12744404,AHF,5.509150418,Retailer,0,0,
12744626,Wadworth,1,Catering,0,0,
12744635,Momtaz,2,Catering,0,0,
12744801,Castle Fine Art,3,Retailer,0,0,
12744808,Duncan and Todd,1,Footfall,0,0,
12745042,Drinks Express,1,Footfall,0,0,
12745109,Fatso's,1,Catering,0,0,
12745113,Maxwells,4.210965512,Retailer,0,0,
12745714,Day 1,1,Footfall,0,0,
12746084,Mace NI,1,Footfall,0,0,
12746090,St. Luke's Hospice Plymouth Shop,1,Footfall,0,0,
12746210,Huxleys Restauarant & Bar,2.5,Catering,0,0,
12746212,Oriel Grande Brasserie,2.5,Catering,0,0,
12746730,Company of Cooks,1.5,Catering,0,0,
12746763,House Of Ireland,5.589638919,Retailer,0,0,
12746993,Aelia Duty Free,5.074431142,Retailer,0,0,
12747119,Morrisons Pharmacy,5.008822209,Retailer,0,0,
12747121,Morrisons Cafe,1,Catering,0,0,
12747123,Osprey Home,5.509150418,Retailer,0,0,
12747157,WHSmith Bookshop,5.36841264,Retailer,0,0,
12747180,Cooplands Orchard Cafe,1.5,Catering,0,0,
12747186,Cooplands Secret Garden Cafe,2,Catering,0,0,
12747485,Harrods Gift Shops,3,Retailer,0,0,
12747498,Wilsons Carpets,4.716636013,Retailer,0,0,
12747506,Drake & Morgan,3,Catering,0,0,
12747681,Apple Premium Reseller,3.413676318,Retailer,0,0,
12747911,Poundstretcher Extra,5.304034003,Retailer,0,0,
12748092,Hungry Horse,1,Catering,0,0,
12748382,The Children's Air Ambulance Shop,1,Footfall,0,0,
12748814,Poundcafe,1.5,Catering,0,0,
12748816,Sayers Cafe,1,Catering,0,0,
12748840,Longchamp,4.234166469,Retailer,0,0,
12749228,Tesco Cafe,2,Catering,0,0,
12749411,Bradley's Pharmacy,5.008822209,Retailer,0,0,
12749415,Medimpo,5.008822209,Retailer,0,0,
12749419,Poolearth,5.008822209,Retailer,0,0,
12749699,Medicare,5.008822209,Retailer,0,0,
12749746,TSB Bank,1,Footfall,0,0,
12750512,Imaan Pharmacy,5.008822209,Retailer,0,0,
12751867,Five Guys,1,Catering,0,0,
12754263,Arc'teryx,4.88,Retailer,0,0,
12754271,Scotch & Soda,7.04679296,Retailer,0,0,
12755906,Club Monaco,8.342577869,Retailer,0,0,
12757019,Silk & Cashmere,7.04679296,Retailer,0,0,
12757101,Cane Adam Decorating Materials,2.403764427,Retailer,0,0,
12757158,Wild Lime Bar & Kitchen,2.5,Catering,0,0,
12757333,Mezze,1,Catering,0,0,
12757840,Amber Taverns,1,Catering,0,0,
12758092,Mango Outlet,3.611040203,Retailer,0,0,
12758241,S.D. Kells,8.342577869,Retailer,0,0,
12759077,Joseph Holt,1,Catering,0,0,
12759082,Y-3 Yohji Yamamoto,8.342577869,Retailer,0,0,
12759087,J Crew,8.342577869,Retailer,0,0,
12759090,The Midcounties Co-operative Travel,1,Footfall,0,0,
12759623,Tiger of Sweden,7.04679296,Retailer,0,0,
12759742,Biza Tax & Duty Free,5.074431142,Retailer,0,0,
12760966,Brompton Junction,3.43,Retailer,0,0,
12761072,Camerons,1,Catering,0,0,
12761758,Turtle Bay,3,Catering,0,0,
12761785,Home Hardware,2.403764427,Retailer,0,0,
12761961,Axminster Tools & Machinery,2.403764427,Retailer,0,0,
12762069,Vacheron Constantin,5.589638919,Retailer,0,0,
12762348,Next Clearance,29.46084836,Retailer,0,0,
12762559,London Steakhouse Company,2.5,Catering,0,0,
12762594,Wheelers Of St. James's,3,Catering,0,0,
12762596,Marco's New York Italian,2.5,Catering,0,0,
12763252,Lululemon Athletica,3.43358118,Retailer,0,0,
12763595,Chicken Shop,2.5,Catering,0,0,
12763921,Fortnum & Mason,26.7496122,Retailer,0,0,
12764320,Orlebar Brown,7.04679296,Retailer,0,0,
12764381,bareMinerals,4.595365072,Retailer,0,0,
12764580,Monica Vinader,10.6097043,Retailer,0,0,
12764605,Bardo,5.445329093,Retailer,0,0,
12764606,Barker Shoes,5.135411998,Retailer,0,0,
12764609,Belstaff,8.342577869,Retailer,0,0,
12764667,Rapha,3.43,Retailer,0,0,
12764683,Chop Wok,1,Catering,0,0,
12764685,Vogue,5.445329093,Retailer,0,0,
12764710,Card Express,3.50788548,Retailer,0,0,
12764737,Cardzone,3.50788548,Retailer,0,0,
12764739,CM3 Real Quality Real Value,3.863570254,Retailer,0,0,
12764814,Brother2Brother,3.98,Retailer,0,0,
12764871,The Golf Company,3.43358118,Retailer,0,0,
12764873,From The Heart,3.50788548,Retailer,0,0,
12764984,Clive Mark Schoolwear,2.065222326,Retailer,0,0,
12764986,Dickies,2.065222326,Retailer,0,0,
12765028,Estilo,5.445329093,Retailer,0,0,
12765047,Shoemarket,5.135411998,Retailer,0,0,
12765143,Pretty Ballerinas,5.135411998,Retailer,0,0,
12765145,Retail Therapy,3.79044859,Retailer,0,0,
12765180,Suits Me,8.342577869,Retailer,0,0,
12765318,Risky,5.445329093,Retailer,0,0,
12766118,Progressive Building Society Agency,1,Footfall,0,0,
12766202,Jinnah,3,Catering,0,0,
12766206,Sheridan,3.192077254,Retailer,0,0,
12766207,Astley Clarke,5.589638919,Retailer,0,0,
12766522,Red Wing Shoe,5.135411998,Retailer,0,0,
12767349,Ideal Collection,1,Catering,0,0,
12767360,Ilse Jacobsen Hornbaek,7.04679296,Retailer,0,0,
12767362,Pinkberry,0.5,Catering,0,0,
12767376,Burrito Mama,0.5,Catering,0,0,
12768216,Sticks 'n' Sushi,3,Catering,0,0,
12768434,Bargain Buys,3.863570254,Retailer,0,0,
12768660,3.1 Phillip Lim,7.04679296,Retailer,0,0,
12768826,Chanel Fine Jewellery,5.585412349,Retailer,0,0,
12768827,Chanel Fragrance & Beauty,4.595365072,Retailer,0,0,
12768853,Liverpool FC Club Store,3.43358118,Retailer,0,0,
12769196,Marston's Carveries & Rotisseries,2.5,Catering,0,0,
12769290,The Pet Hut,5.288974884,Retailer,0,0,
12769438,Merlin Cinema,5,Leisure,0,0,
12769442,Bettys,2,Catering,0,0,
12769454,Four Star Pizza,1,Catering,0,0,
12769613,Bobbi Brown,4.595365072,Retailer,0,0,
12769615,West Elm,5.509150418,Retailer,0,0,
12769926,Rubens,1.5,Catering,0,0,
12770004,The Fisherman's Wife,0.5,Catering,0,0,
12770102,Sigma3,3.727742274,Retailer,0,0,
12770202,Edinburgh Bicycle Cooperative,3.43358118,Retailer,0,0,
12770351,Benito's Hat,2.5,Catering,0,0,
12770528,The Botanist,2.5,Catering,0,0,
12770530,Red Door,1,Catering,0,0,
12770966,Simon Carter,3.08,Retailer,0,0,
12771505,Tory Burch,5.445329093,Retailer,0,0,
12771521,Dunkin' Donuts,1,Catering,0,0,
12771528,Age UK Leicester Shire & Rutland,1,Footfall,0,0,
12771782,Carolina Herrera,3.79044859,Retailer,0,0,
12772483,Simply Fresh,1,Footfall,0,0,
12772761,Khaadi,5.445329093,Retailer,0,0,
12773243,Miller Harris,4.595365072,Retailer,0,0,
12773250,Loco,1,Footfall,0,0,
12773418,Hakkasan,2.5,Catering,0,0,
12774183,Cafe W,2,Catering,0,0,
12774184,Nero Express,2,Catering,0,0,
12774191,Bellissimo Shoes,5.135411998,Retailer,0,0,
12774337,The Good Earth Express,1,Catering,0,0,
12774522,Soho House Restaurants,3,Catering,0,0,
12774875,Maidenhead Aquatics,3,Retailer,0,0,
12774877,Rough Trade,3.601258599,Retailer,0,0,
12775195,Wellbeing Pharmacy,5.008822209,Retailer,0,0,
12775484,Hotel Chocolat Restaurants,3,Catering,0,0,
12775494,Camino,2.5,Catering,0,0,
12775495,Camino Bar,1,Catering,0,0,
12775506,Lindt,2.273805912,Retailer,0,0,
12776349,Caravan,2,Catering,0,0,
12776456,Churchill's,0.5,Catering,0,0,
12776466,Etro,7.04679296,Retailer,0,0,
12776470,MCM,2.15294828,Retailer,0,0,
12776811,Valentino,8.342577869,Retailer,0,0,
12776836,ASDA Optician,1,Footfall,0,0,
12777400,Clubsport,3.43358118,Retailer,0,0,
12777405,Oakman Inns & Restaurants,1,Catering,0,0,
12777410,Lightplan,3.413676318,Retailer,0,0,
12777513,Rag & Bone,8.342577869,Retailer,0,0,
12777518,Bottega Veneta,3.79044859,Retailer,0,0,
12777519,Olivelli,2.5,Catering,0,0,
12777521,Stella McCartney,3.79044859,Retailer,0,0,
12777541,Olivo Restaurants,2.5,Catering,0,0,
12777595,Dean & Smedley,6.362610734,Retailer,0,0,
12777674,John Dory's,0.5,Catering,0,0,
12778153,Lorimers,2.759200269,Retailer,0,0,
12778163,Allcures,5.008822209,Retailer,0,0,
12778307,Adidas By Stella McCartney,7.04679296,Retailer,0,0,
12778635,Morningside Pharmacy,5.008822209,Retailer,0,0,
12778637,Mayberry Pharmacy,5.008822209,Retailer,0,0,
12778639,Pharmacy Care Plus,5.008822209,Retailer,0,0,
12778641,Houlihan Pharmacy,5.008822209,Retailer,0,0,
12778643,GroWell,3,Retailer,0,0,
12778646,Reach Pharmacy,5.008822209,Retailer,0,0,
12778657,Omnicare Pharmacy,5.008822209,Retailer,0,0,
12778783,Fone Bitz,3.527611212,Retailer,0,0,
12778965,East Anglia's Children's Hospices Shop,1,Footfall,0,0,
12779170,Caudalie,4.595365072,Retailer,0,0,
12779415,Vapiano,3,Catering,0,0,
12780116,White Brasserie,2.5,Catering,0,0,
12780167,Fujifilm Digital Imaging Service,3,Retailer,0,0,
12780195,Barworks,1,Catering,0,0,
12780208,Nike Factory Store,4.88,Retailer,0,0,
12780211,Embargo Republica,1,Catering,0,0,
12780296,Fez Club,1,Catering,0,0,
12780298,Nomination,5.589638919,Retailer,0,0,
12780349,Sunspel,7.04679296,Retailer,0,0,
12780868,Dirty Martini,1,Catering,0,0,
12780872,Tuttons,2,Catering,0,0,
12780880,Bitter Sweet,1,Catering,0,0,
12780915,Sarah Pacini,5.445329093,Retailer,0,0,
12780925,Peruvian Connection,3.79044859,Retailer,0,0,
12780937,Marsh Commerical,1,Footfall,0,0,
12781814,Central England Co-operative Food,1,Footfall,0,0,
12783972,Koh Thai Tapas,2.5,Catering,0,0,
12784328,Nusa Kitchen,2,Catering,0,0,
12784492,Home Hardware (Scotland),5.114749252,Retailer,0,0,
12784504,The Frying Squad,0.5,Catering,0,0,
12784515,Grenson,5.135411998,Retailer,0,0,
12784620,Golfino,3.43358118,Retailer,0,0,
12784777,Panino Giusto,2.5,Catering,0,0,
12785451,Bloom Hearing Specialists,1,Footfall,0,0,
12785456,Myu Bar,1,Catering,0,0,
12785665,Kiko,4.595365072,Retailer,0,0,
12786557,Jempson's Cafe,1.5,Catering,0,0,
12786690,The Number Works Pub Company,1,Catering,0,0,
12786732,Wells & Co,1,Catering,0,0,
12787225,Yee Rah,2.5,Catering,0,0,
12787885,Tefal,4.070849226,Retailer,0,0,
12788521,Espresso Bar All Bar One,1,Catering,0,0,
12789183,Leica,3.488122704,Retailer,0,0,
12789511,Small Batch Coffee Company,1.5,Catering,0,0,
12789655,Whiting & Hammond,1,Catering,0,0,
12790022,St Austell Brewery Pubs,1,Catering,0,0,
12790025,Brewer & Bean,1.5,Catering,0,0,
12790123,Hotel Chocolat Cafe,2,Catering,0,0,
12790346,Heidi's Patisserie,2,Catering,0,0,
12790600,Robin Elt Shoes,5.135411998,Retailer,0,0,
12790662,Karcher,2.403764427,Retailer,0,0,
12790879,Rick Stein Restaurants,3,Catering,0,0,
12790881,Afters Original,1,Catering,0,0,
12790897,Stein's Gift Shop,3,Retailer,0,0,
12790973,Farah,3.08,Retailer,0,0,
12790986,Original Penguin,3.98,Retailer,0,0,
12791237,Planet Games,7.419102964,Retailer,0,0,
12791327,Popworld,1,Catering,0,0,
12791424,Schmidt Kitchens,3.727742274,Retailer,0,0,
12791507,Moss Bros,4.82,Retailer,0,0,
12791539,Anglian Country Inns,3,Catering,0,0,
12791762,Piquadro,3.50097274,Retailer,0,0,
12791778,AGA,4.070849226,Retailer,0,0,
12792065,A Write Card,3.50788548,Retailer,0,0,
12792211,Burger & Lobster,3,Catering,0,0,
12792287,The Stable,3,Catering,0,0,
12792318,Papa's Chicken,1,Catering,0,0,
12792382,Moleskine,3.630576976,Retailer,0,0,
12792437,Three Cheers Pub Co.,1,Catering,0,0,
12792439,Bags 4U,4.234166469,Retailer,0,0,
12792941,Top Gift,3.527611212,Retailer,0,0,
12792943,Cash For Clothes,1,Footfall,0,0,
12793035,Mirage Vape Stores,1,Footfall,0,0,
12793418,Greene King Meet & Eat,1,Catering,0,0,
12793419,Old English Inns,1,Catering,0,0,
12793421,Eating Inn,1,Catering,0,0,
12793488,Ulanka,5.135411998,Retailer,0,0,
12793805,Yorkshire Building Society Agency,1,Footfall,0,0,
12793811,MobileBitz,3.527611212,Retailer,0,0,
12793815,Base Fashion,1,Retailer,0,0,
12794189,Craft Beer Co.,1,Catering,0,0,
12794519,Skopes,19.857262,Retailer,0,0,
12794522,Asprey,8.342577869,Retailer,0,0,
12794525,Orchid Pubs,1,Catering,0,0,
12794526,Isabel Marant,5.445329093,Retailer,0,0,
12794533,Tom Ford,7.04679296,Retailer,0,0,
12794546,ULG,2.5,Catering,0,0,
12794581,Gordon Street Coffee,0,Catering,0,0,
12794845,Villagio,2.5,Catering,0,0,
12794847,Card Stop.,3.50788548,Retailer,0,0,
12794856,Stacks,5.114749252,Retailer,0,0,
12794859,Roksanda Ilincic,7.04679296,Retailer,0,0,
12794869,Phone Trader,3.527611212,Retailer,0,0,
12794935,Ca'puccino,1.5,Catering,0,0,
12795041,Heston Blumenthal Pubs,1,Catering,0,0,
12795042,Heston Blumenthal Restaurants,3,Catering,0,0,
12795044,Wondertree,2.5,Catering,0,0,
12795071,Sim Local,3.527611212,Retailer,0,0,
12795078,The Pit,1,Catering,0,0,
12795230,The Box,1,Catering,0,0,
12795238,Banyan,1,Catering,0,0,
12795342,Eat Tokyo,2.5,Catering,0,0,
12795346,Globe-Trotter,3.50097274,Retailer,0,0,
12796749,Equivalenza,4.595365072,Retailer,0,0,
12796753,La Portegna,4.234166469,Retailer,0,0,
12797139,The Metropolitan Pub Company,1,Catering,0,0,
12797143,HEMA,7.761877892,Retailer,0,0,
12797311,Karl Lagerfeld,8.342577869,Retailer,0,0,
12797581,Thaikhun,3,Catering,0,0,
12797830,Yesss Electrical,3.413676318,Retailer,0,0,
12797872,YaccoMaricard,3.79044859,Retailer,0,0,
12797879,Boots Hearing Care,1,Footfall,0,0,
12797881,Liz Earle,4.595365072,Retailer,0,0,
12798330,Gianvito Rossi,5.135411998,Retailer,0,0,
12798777,All Star Lanes,4,Leisure,0,0,
12798937,Zaza,3,Catering,0,0,
12800625,The Saddlery Cafe,1.5,Catering,0,0,
12801020,Sneakersnstuff,5.135411998,Retailer,0,0,
12801481,Hawksmoor,3,Catering,0,0,
12802676,Scrivens Hearing Care,1,Footfall,0,0,
12803013,Inception Group Bars,1,Catering,0,0,
12803017,Restbite,2.5,Catering,0,0,
12803074,Fresh Food Cafe,2,Catering,0,0,
12803079,Chozen Noodle,1,Catering,0,0,
12804249,East of England Co-operative Supermarket,1,Footfall,0,0,
12804368,G & T's Warehouse,3.863570254,Retailer,0,0,
12804627,Just Essentials,2.735102331,Retailer,0,0,
12804635,Vaughans Electrical Stores,3.413676318,Retailer,0,0,
12804637,Filmore & Union,3,Catering,0,0,
12804837,Redcomb Pubs,1,Catering,0,0,
12805107,Marina Rinaldi,5.445329093,Retailer,0,0,
12805110,Weekend Max Mara,3.79044859,Retailer,0,0,
12805116,Chatime,1,Catering,0,0,
12805352,RIFT,1,Catering,0,0,
12805565,Farmhouse Inns,1,Catering,0,0,
12805618,MFA Bowl,4,Leisure,0,0,
12805654,Ecigwizard,1,Footfall,0,0,
12805847,Whitbread Inns,1,Catering,0,0,
12806562,The Alchemist,1,Catering,0,0,
12806589,Joseph Cheaney & Sons,5.135411998,Retailer,0,0,
12806768,The Shop At Bluebird,5.074431142,Retailer,0,0,
12806926,Topps Tiles Boutique,2.403764427,Retailer,0,0,
12807202,Synge & Byrne,1.5,Catering,0,0,
12807278,Honest Burgers,3,Catering,0,0,
12808323,Cairn Bar & Restaurants,1,Catering,0,0,
12809682,Motor Parts Direct,1,Retailer,0,0,
12809751,WHSmith Local,1,Footfall,0,0,
12809755,Harry's Kitchen,3,Catering,0,0,
12809779,Socialites,1,Footfall,0,0,
12809844,Remnant Kings,3,Retailer,0,0,
12809891,Elite Garages,1,Retailer,0,0,
12809907,Harpers Fish & Chips,0.5,Catering,0,0,
12809912,Cabana Brasilian Barbecue,3,Catering,0,0,
12809926,Roosters Spot,1,Catering,0,0,
12810009,Time & Tide,5.509150418,Retailer,0,0,
12810012,Big John's,1,Catering,0,0,
12810036,Vape HQ,1,Footfall,0,0,
12810041,Pizza Kitchen Bars,2.5,Catering,0,0,
12810102,Paya,1,Catering,0,0,
12810137,MEATliquor,3,Catering,0,0,
12810144,Stevensons,2.065222326,Retailer,0,0,
12810318,Toyland,2.759200269,Retailer,0,0,
12810540,Herb China,2.07699,Retailer,0,0,
12810579,Camerich,5.509150418,Retailer,0,0,
12810763,Tom Howley,3.727742274,Retailer,0,0,
12811020,Uniform Direct,2.065222326,Retailer,0,0,
12811040,The Tiffin Tin,1,Catering,0,0,
12811094,Andrew Page,1,Retailer,0,0,
12811231,Hurst,5.114749252,Retailer,0,0,
12811341,Sports Bar And Grill,1,Catering,0,0,
12811448,Timothy Taylor's,1,Catering,0,0,
12811471,The Ram Pub Company,1,Catering,0,0,
12811481,Shop'N Drive,1,Footfall,0,0,
12811488,TPS,1,Retailer,0,0,
12811659,Shake Shack,3,Catering,0,0,
12811780,Dirty Burger,3,Catering,0,0,
12811887,Do Drop Inns,1,Catering,0,0,
12812067,M&S Hair Supplies,4.595365072,Retailer,0,0,
12812070,OK Diner,3,Catering,0,0,
12812280,Abercrombie Kids,1,Retailer,0,0,
12812364,Ippudo,2.5,Catering,0,0,
12812819,The Food Warehouse,1,Footfall,0,0,
12813140,Coughlans Bakery,1,Footfall,0,0,
12813176,K-Way,5.19,Retailer,0,0,
12814366,ASDA Pharmacy,5.008822209,Retailer,0,0,
12814461,The New Moon Pub Company,1,Catering,0,0,
12815207,Schuh Kids,11.26074212,Retailer,0,0,
12815209,Grace & Co,5.589638919,Retailer,0,0,
12815449,Chelmsford Star Co-operative Department Store,20,Retailer,0,0,
12816044,London Village Inns,1,Catering,0,0,
12816094,Forces Support,1,Footfall,0,0,
12816188,Assouline,2.970440833,Retailer,0,0,
12816684,Rosa's Thai Cafe,2.5,Catering,0,0,
12817786,Steakout Meat House,3,Catering,0,0,
12818177,Venisons,5.402642778,Retailer,0,0,
12819445,Lee,8.342577869,Retailer,0,0,
12819631,Roka,3,Catering,0,0,
12820170,The East India Company,3.308530857,Retailer,0,0,
12820955,Totally Wicked,1,Footfall,0,0,
12821216,Oscar De La Renta,5.64869968,Retailer,0,0,
12822588,Run4It,3.43358118,Retailer,0,0,
12822660,We-Pay Cash for Your Clothes,1,Footfall,0,0,
12822901,Superga,5.135411998,Retailer,0,0,
12822905,Borno Pharmacy,5.008822209,Retailer,0,0,
12823653,Hopscotch Shoes,5.135411998,Retailer,0,0,
12823697,Sofastore,3.013952429,Retailer,0,0,
12824788,Sabina,4.595365072,Retailer,0,0,
12825374,Cabbages & Condoms,2.5,Catering,0,0,
12826586,Lords Decorators Merchants,1,Retailer,0,0,
12826589,Lords,5.114749252,Retailer,0,0,
12827711,Zatchels,4.234166469,Retailer,0,0,
12829458,Coco Di Mama,1.5,Catering,0,0,
12829490,Brewhouse & Kitchen,1,Catering,0,0,
12829592,Town & Country Inns,1,Catering,0,0,
12829600,Bel & The Dragon,3,Catering,0,0,
12829839,IRO,7.04679296,Retailer,0,0,
12830142,Hache,3,Catering,0,0,
12830494,Clear Pharmacy,5.008822209,Retailer,0,0,
12830528,Pizza East,3,Catering,0,0,
12831650,Hudson,2.5,Catering,0,0,
12831660,Mimosa,2.5,Catering,0,0,
12832881,Bonhams Restaurant,3,Catering,0,0,
12832893,St Andrew's Hospice Shop,1,Footfall,0,0,
12832916,Iberica Restaurants,2.5,Catering,0,0,
12834401,Gold Arts,5.589638919,Retailer,0,0,
12834409,PMG Schoolwear,2.065222326,Retailer,0,0,
12834438,What!,3.863570254,Retailer,0,0,
12834657,APD,1,Retailer,0,0,
12834712,The Bierkeller,1,Catering,0,0,
12834721,Around The World In 80 Beers,1,Catering,0,0,
12834724,Shooters Sports Bar,1,Catering,0,0,
12835145,Your Local Air Ambulance,1,Footfall,0,0,
12835163,Mooboo,1,Catering,0,0,
12835631,Pettit's Coffee Shop,1.5,Catering,0,0,
12836090,Great British Carvery,3,Catering,0,0,
12836646,Mole Country Stores,8.079999999,Retailer,0,0,
12836779,The Lucky Onion,3,Catering,0,0,
12836964,Mobile Booth,3.527611212,Retailer,0,0,
12837073,Thyme,3,Catering,0,0,
12837353,PRYZM,1,Catering,0,0,
12837354,Fiction,0.5,Catering,0,0,
12837355,Cameo,1,Catering,0,0,
12837371,Joe's,1.5,Catering,0,0,
12837671,The Garden Store,8.079999999,Retailer,0,0,
12838959,Sambuca,3,Catering,0,0,
12838964,CTD,3.57,Retailer,0,0,
12839129,Direct Flooring,4.563750669,Retailer,0,0,
12839225,J.W.Lees,1,Catering,0,0,
12839573,M W Phillips Chemists,1,Retailer,0,0,
12840182,Treetops Hospice Coffee Bar,1.5,Catering,0,0,
12840244,Rennie Grove Hospice Care Shop,1,Footfall,0,0,
